Czas	Masa[g]
2026-01-12 21:49:14.748472	38.000
2026-01-12 21:49:14.809689	27.000
2026-01-12 21:49:14.871097	68.000
2026-01-12 21:49:14.947514	63.000
2026-01-12 21:49:15.094681	44.000
2026-01-12 21:49:15.127379	83.000
2026-01-12 21:49:15.190810	54.000
2026-01-12 21:49:15.252392	44.000
2026-01-12 21:49:15.314542	89.000
2026-01-12 21:49:15.382793	70.000
2026-01-12 21:49:15.436651	78.000
2026-01-12 21:49:15.505689	63.000
2026-01-12 21:49:15.562365	66.000
2026-01-12 21:49:15.622074	8.000
2026-01-12 21:49:15.698896	27.000
2026-01-12 21:49:15.768916	54.000
2026-01-12 21:49:15.829035	28.000
2026-01-12 21:49:15.891186	70.000
2026-01-12 21:49:15.953078	61.000
2026-01-12 21:49:16.013742	28.000
2026-01-12 21:49:16.080638	84.000
2026-01-12 21:49:16.148616	60.000
2026-01-12 21:49:16.214213	70.000
2026-01-12 21:49:16.282676	24.000
2026-01-12 21:49:16.345060	94.000
2026-01-12 21:49:16.403485	52.000
2026-01-12 21:49:16.468199	44.000
2026-01-12 21:49:16.529898	42.000
2026-01-12 21:49:16.591922	93.000
2026-01-12 21:49:16.652476	73.000
2026-01-12 21:49:16.720492	43.000
2026-01-12 21:49:16.782481	26.000
2026-01-12 21:49:16.844658	69.000
2026-01-12 21:49:16.907300	82.000
2026-01-12 21:49:16.975491	5.000
2026-01-12 21:49:17.031068	86.000
2026-01-12 21:49:17.089828	43.000
2026-01-12 21:49:17.158649	21.000
2026-01-12 21:49:17.220240	79.000
2026-01-12 21:49:17.283204	97.000
2026-01-12 21:49:17.345402	82.000
2026-01-12 21:49:17.407226	3.000
2026-01-12 21:49:17.476005	97.000
2026-01-12 21:49:17.530599	2.000
2026-01-12 21:49:17.592194	59.000
2026-01-12 21:49:17.655398	40.000
2026-01-12 21:49:17.717716	22.000
2026-01-12 21:49:17.786820	16.000
2026-01-12 21:49:17.849947	63.000
2026-01-12 21:49:17.902170	31.000
2026-01-12 21:49:17.970921	45.000
2026-01-12 21:49:18.097848	12.000
2026-01-12 21:49:18.153384	93.000
2026-01-12 21:49:18.215340	12.000
2026-01-12 21:49:18.277708	66.000
2026-01-12 21:49:18.351789	15.000
2026-01-12 21:49:18.404044	88.000
2026-01-12 21:49:18.472772	29.000
2026-01-12 21:49:18.534436	2.000
2026-01-12 21:49:18.596635	55.000
2026-01-12 21:49:18.658428	16.000
2026-01-12 21:49:18.720488	17.000
2026-01-12 21:49:18.781584	9.000
2026-01-12 21:49:18.850282	80.000
2026-01-12 21:49:18.906674	12.000
2026-01-12 21:49:18.964459	94.000
2026-01-12 21:49:19.031603	66.000
2026-01-12 21:49:19.089802	34.000
2026-01-12 21:49:19.158497	85.000
2026-01-12 21:49:19.220832	61.000
2026-01-12 21:49:19.282900	78.000
2026-01-12 21:49:19.344647	95.000
2026-01-12 21:49:19.406346	29.000
2026-01-12 21:49:19.474559	45.000
2026-01-12 21:49:19.539037	3.000
2026-01-12 21:49:19.591060	72.000
2026-01-12 21:49:19.653705	33.000
2026-01-12 21:49:19.714971	55.000
2026-01-12 21:49:19.776806	25.000
2026-01-12 21:49:19.839266	95.000
2026-01-12 21:49:19.914579	34.000
2026-01-12 21:49:19.970401	30.000
2026-01-12 21:49:20.041492	87.000
2026-01-12 21:49:20.098358	10.000
2026-01-12 21:49:20.154147	80.000
2026-01-12 21:49:20.216448	18.000
2026-01-12 21:49:20.279076	48.000
2026-01-12 21:49:20.340826	29.000
2026-01-12 21:49:20.403466	12.000
2026-01-12 21:49:20.466495	53.000
2026-01-12 21:49:20.537932	55.000
2026-01-12 21:49:20.589101	99.000
2026-01-12 21:49:20.652574	78.000
2026-01-12 21:49:20.714703	86.000
2026-01-12 21:49:20.777311	96.000
2026-01-12 21:49:20.841358	92.000
2026-01-12 21:49:20.902251	67.000
2026-01-12 21:49:21.094337	29.000
2026-01-12 21:49:21.107128	15.000
2026-01-12 21:49:21.182353	83.000
2026-01-12 21:49:21.245455	52.000
2026-01-12 21:49:21.313361	3.000
2026-01-12 21:49:21.380156	47.000
2026-01-12 21:49:21.437901	19.000
2026-01-12 21:49:21.499656	95.000
2026-01-12 21:49:21.572946	52.000
2026-01-12 21:49:21.630730	32.000
2026-01-12 21:49:21.698410	86.000
2026-01-12 21:49:21.765576	4.000
2026-01-12 21:49:21.824242	77.000
2026-01-12 21:49:21.888748	27.000
2026-01-12 21:49:21.948824	59.000
2026-01-12 21:49:22.014721	54.000
2026-01-12 21:49:22.080615	29.000
2026-01-12 21:49:22.149952	51.000
2026-01-12 21:49:22.201577	79.000
2026-01-12 21:49:22.268356	68.000
2026-01-12 21:49:22.330086	48.000
2026-01-12 21:49:22.387820	6.000
2026-01-12 21:49:22.449675	29.000
2026-01-12 21:49:22.516264	39.000
2026-01-12 21:49:22.581830	19.000
2026-01-12 21:49:22.646369	14.000
2026-01-12 21:49:22.707034	93.000
2026-01-12 21:49:22.765535	92.000
2026-01-12 21:49:22.830182	83.000
2026-01-12 21:49:22.892706	41.000
2026-01-12 21:49:22.949838	98.000
2026-01-12 21:49:23.013625	22.000
2026-01-12 21:49:23.086140	14.000
2026-01-12 21:49:23.136517	63.000
2026-01-12 21:49:23.198262	3.000
2026-01-12 21:49:23.265164	76.000
2026-01-12 21:49:23.330800	52.000
2026-01-12 21:49:23.391825	66.000
2026-01-12 21:49:23.448536	73.000
2026-01-12 21:49:23.511340	4.000
2026-01-12 21:49:23.579224	98.000
2026-01-12 21:49:23.638032	10.000
2026-01-12 21:49:23.705231	82.000
2026-01-12 21:49:23.765741	12.000
2026-01-12 21:49:23.827733	72.000
2026-01-12 21:49:23.889744	88.000
2026-01-12 21:49:23.951449	27.000
2026-01-12 21:49:24.104238	38.000
2026-01-12 21:49:24.139234	71.000
2026-01-12 21:49:24.200108	59.000
2026-01-12 21:49:24.262593	17.000
2026-01-12 21:49:24.325339	55.000
2026-01-12 21:49:24.387222	64.000
2026-01-12 21:49:24.449199	11.000
2026-01-12 21:49:24.519914	36.000
2026-01-12 21:49:24.581008	60.000
2026-01-12 21:49:24.640828	61.000
2026-01-12 21:49:24.700350	98.000
2026-01-12 21:49:24.760901	5.000
2026-01-12 21:49:24.830448	84.000
2026-01-12 21:49:24.900009	15.000
2026-01-12 21:49:24.951525	61.000
2026-01-12 21:49:25.011714	99.000
2026-01-12 21:49:25.081998	25.000
2026-01-12 21:49:25.137010	43.000
2026-01-12 21:49:25.203893	27.000
2026-01-12 21:49:25.266553	15.000
2026-01-12 21:49:25.329866	79.000
2026-01-12 21:49:25.401171	47.000
2026-01-12 21:49:25.450364	8.000
2026-01-12 21:49:25.513185	33.000
2026-01-12 21:49:25.575950	70.000
2026-01-12 21:49:25.638654	76.000
2026-01-12 21:49:25.700564	27.000
2026-01-12 21:49:25.763531	49.000
2026-01-12 21:49:25.826350	64.000
2026-01-12 21:49:25.888752	64.000
2026-01-12 21:49:25.951420	5.000
2026-01-12 21:49:26.011988	1.000
2026-01-12 21:49:26.073786	83.000
2026-01-12 21:49:26.151037	29.000
2026-01-12 21:49:26.207034	58.000
2026-01-12 21:49:26.264022	68.000
2026-01-12 21:49:26.327377	61.000
2026-01-12 21:49:26.388418	82.000
2026-01-12 21:49:26.449492	25.000
2026-01-12 21:49:26.517981	43.000
2026-01-12 21:49:26.579924	30.000
2026-01-12 21:49:26.641324	97.000
2026-01-12 21:49:26.703501	48.000
2026-01-12 21:49:26.764693	73.000
2026-01-12 21:49:26.829872	93.000
2026-01-12 21:49:26.891979	7.000
2026-01-12 21:49:26.953526	61.000
2026-01-12 21:49:27.109668	43.000
2026-01-12 21:49:27.140298	81.000
2026-01-12 21:49:27.207999	66.000
2026-01-12 21:49:27.268297	76.000
2026-01-12 21:49:27.328404	40.000
2026-01-12 21:49:27.392814	54.000
2026-01-12 21:49:27.454514	60.000
2026-01-12 21:49:27.519548	38.000
2026-01-12 21:49:27.579776	42.000
2026-01-12 21:49:27.642549	30.000
2026-01-12 21:49:27.704084	61.000
2026-01-12 21:49:27.767043	6.000
2026-01-12 21:49:27.828746	4.000
2026-01-12 21:49:27.891644	76.000
2026-01-12 21:49:27.954128	1.000
2026-01-12 21:49:28.014432	4.000
2026-01-12 21:49:28.083018	1.000
2026-01-12 21:49:28.135549	91.000
2026-01-12 21:49:28.199013	46.000
2026-01-12 21:49:28.261501	58.000
2026-01-12 21:49:28.324578	60.000
2026-01-12 21:49:28.399276	54.000
2026-01-12 21:49:28.456929	42.000
2026-01-12 21:49:28.519915	10.000
2026-01-12 21:49:28.582276	88.000
2026-01-12 21:49:28.644209	14.000
2026-01-12 21:49:28.707622	29.000
2026-01-12 21:49:28.769737	98.000
2026-01-12 21:49:28.832821	89.000
2026-01-12 21:49:28.895417	81.000
2026-01-12 21:49:28.965611	16.000
2026-01-12 21:49:29.028239	66.000
2026-01-12 21:49:29.090227	2.000
2026-01-12 21:49:29.155858	88.000
2026-01-12 21:49:29.223837	23.000
2026-01-12 21:49:29.285623	19.000
2026-01-12 21:49:29.348104	28.000
2026-01-12 21:49:29.410422	34.000
2026-01-12 21:49:29.463800	65.000
2026-01-12 21:49:29.535299	54.000
2026-01-12 21:49:29.597789	57.000
2026-01-12 21:49:29.660588	34.000
2026-01-12 21:49:29.723207	41.000
2026-01-12 21:49:29.785308	21.000
2026-01-12 21:49:29.848546	73.000
2026-01-12 21:49:29.911192	7.000
2026-01-12 21:49:29.971418	27.000
2026-01-12 21:49:30.110948	89.000
2026-01-12 21:49:30.151682	92.000
2026-01-12 21:49:30.217329	27.000
2026-01-12 21:49:30.279792	27.000
2026-01-12 21:49:30.341402	44.000
2026-01-12 21:49:30.403862	41.000
2026-01-12 21:49:30.477805	72.000
2026-01-12 21:49:30.539535	28.000
2026-01-12 21:49:30.590817	4.000
2026-01-12 21:49:30.653861	74.000
2026-01-12 21:49:30.715646	65.000
2026-01-12 21:49:30.778386	21.000
2026-01-12 21:49:30.840949	20.000
2026-01-12 21:49:30.903465	63.000
2026-01-12 21:49:30.978458	49.000
2026-01-12 21:49:31.035034	85.000
2026-01-12 21:49:31.093343	93.000
2026-01-12 21:49:31.164846	81.000
2026-01-12 21:49:31.217163	40.000
2026-01-12 21:49:31.280166	10.000
2026-01-12 21:49:31.342521	43.000
2026-01-12 21:49:31.404544	56.000
2026-01-12 21:49:31.472423	43.000
2026-01-12 21:49:31.527085	57.000
2026-01-12 21:49:31.607438	54.000
2026-01-12 21:49:31.668344	32.000
2026-01-12 21:49:31.730492	21.000
2026-01-12 21:49:31.802392	28.000
2026-01-12 21:49:31.854607	29.000
2026-01-12 21:49:31.917007	18.000
2026-01-12 21:49:31.982674	2.000
2026-01-12 21:49:32.051593	47.000
2026-01-12 21:49:32.108145	16.000
2026-01-12 21:49:32.172658	10.000
2026-01-12 21:49:32.236902	36.000
2026-01-12 21:49:32.297023	43.000
2026-01-12 21:49:32.358562	15.000
2026-01-12 21:49:32.420142	22.000
2026-01-12 21:49:32.486961	71.000
2026-01-12 21:49:32.542715	11.000
2026-01-12 21:49:32.605094	33.000
2026-01-12 21:49:32.667660	54.000
2026-01-12 21:49:32.729726	37.000
2026-01-12 21:49:32.791883	51.000
2026-01-12 21:49:32.854855	8.000
2026-01-12 21:49:32.917645	97.000
2026-01-12 21:49:32.984326	9.000
2026-01-12 21:49:33.114202	98.000
2026-01-12 21:49:33.169019	11.000
2026-01-12 21:49:33.230026	65.000
2026-01-12 21:49:33.301740	93.000
2026-01-12 21:49:33.364315	85.000
2026-01-12 21:49:33.427052	6.000
2026-01-12 21:49:33.481829	9.000
2026-01-12 21:49:33.549300	92.000
2026-01-12 21:49:33.610776	47.000
2026-01-12 21:49:33.683302	33.000
2026-01-12 21:49:33.739782	53.000
2026-01-12 21:49:33.805335	76.000
2026-01-12 21:49:33.861959	84.000
2026-01-12 21:49:33.918190	88.000
2026-01-12 21:49:33.983378	53.000
2026-01-12 21:49:34.050974	34.000
2026-01-12 21:49:34.113580	78.000
2026-01-12 21:49:34.181290	12.000
2026-01-12 21:49:34.243757	26.000
2026-01-12 21:49:34.300948	88.000
2026-01-12 21:49:34.367869	60.000
2026-01-12 21:49:34.427707	57.000
2026-01-12 21:49:34.483379	43.000
2026-01-12 21:49:34.546953	6.000
2026-01-12 21:49:34.604676	34.000
2026-01-12 21:49:34.667464	31.000
2026-01-12 21:49:34.739972	29.000
2026-01-12 21:49:34.792848	69.000
2026-01-12 21:49:34.863259	90.000
2026-01-12 21:49:34.932263	77.000
2026-01-12 21:49:35.002907	57.000
2026-01-12 21:49:35.061126	46.000
2026-01-12 21:49:35.125138	95.000
2026-01-12 21:49:35.186686	62.000
2026-01-12 21:49:35.246217	88.000
2026-01-12 21:49:35.307680	28.000
2026-01-12 21:49:35.379253	62.000
2026-01-12 21:49:35.444893	10.000
2026-01-12 21:49:35.501058	3.000
2026-01-12 21:49:35.558919	15.000
2026-01-12 21:49:35.631491	52.000
2026-01-12 21:49:35.696802	12.000
2026-01-12 21:49:35.753142	34.000
2026-01-12 21:49:35.813582	23.000
2026-01-12 21:49:35.886229	91.000
2026-01-12 21:49:35.951256	32.000
2026-01-12 21:49:36.112957	83.000
2026-01-12 21:49:36.142410	73.000
2026-01-12 21:49:36.204812	10.000
2026-01-12 21:49:36.266533	66.000
2026-01-12 21:49:36.331160	44.000
2026-01-12 21:49:36.391869	12.000
2026-01-12 21:49:36.454019	9.000
2026-01-12 21:49:36.514956	23.000
2026-01-12 21:49:36.577762	97.000
2026-01-12 21:49:36.640422	62.000
2026-01-12 21:49:36.703259	22.000
2026-01-12 21:49:36.765674	96.000
2026-01-12 21:49:36.827238	68.000
2026-01-12 21:49:36.899415	58.000
2026-01-12 21:49:36.950543	64.000
2026-01-12 21:49:37.016094	64.000
2026-01-12 21:49:37.077620	13.000
2026-01-12 21:49:37.139657	16.000
2026-01-12 21:49:37.203913	71.000
2026-01-12 21:49:37.260699	44.000
2026-01-12 21:49:37.329297	82.000
2026-01-12 21:49:37.391289	57.000
2026-01-12 21:49:37.448782	85.000
2026-01-12 21:49:37.512776	6.000
2026-01-12 21:49:37.577513	3.000
2026-01-12 21:49:37.642637	3.000
2026-01-12 21:49:37.707216	21.000
2026-01-12 21:49:37.771091	72.000
2026-01-12 21:49:37.825528	37.000
2026-01-12 21:49:37.899118	58.000
2026-01-12 21:49:37.948003	39.000
2026-01-12 21:49:38.013971	59.000
2026-01-12 21:49:38.079599	72.000
2026-01-12 21:49:38.141217	2.000
2026-01-12 21:49:38.200044	54.000
2026-01-12 21:49:38.262957	52.000
2026-01-12 21:49:38.331471	98.000
2026-01-12 21:49:38.397055	28.000
2026-01-12 21:49:38.455253	34.000
2026-01-12 21:49:38.511921	27.000
2026-01-12 21:49:38.577312	50.000
2026-01-12 21:49:38.638655	45.000
2026-01-12 21:49:38.698371	65.000
2026-01-12 21:49:38.763140	99.000
2026-01-12 21:49:38.829907	51.000
2026-01-12 21:49:38.886519	51.000
2026-01-12 21:49:38.960827	87.000
2026-01-12 21:49:39.130616	8.000
2026-01-12 21:49:39.139491	75.000
2026-01-12 21:49:39.198589	78.000
2026-01-12 21:49:39.273599	30.000
2026-01-12 21:49:39.334528	61.000
2026-01-12 21:49:39.387925	15.000
2026-01-12 21:49:39.451943	81.000
2026-01-12 21:49:39.514852	42.000
2026-01-12 21:49:39.581763	48.000
2026-01-12 21:49:39.647621	66.000
2026-01-12 21:49:39.705368	45.000
2026-01-12 21:49:39.761938	45.000
2026-01-12 21:49:39.832510	59.000
2026-01-12 21:49:39.888582	76.000
2026-01-12 21:49:39.963637	54.000
2026-01-12 21:49:40.029426	14.000
2026-01-12 21:49:40.093569	30.000
2026-01-12 21:49:40.158846	71.000
2026-01-12 21:49:40.219522	38.000
2026-01-12 21:49:40.281709	52.000
2026-01-12 21:49:40.347893	21.000
2026-01-12 21:49:40.409904	15.000
2026-01-12 21:49:40.468350	59.000
2026-01-12 21:49:40.530641	86.000
2026-01-12 21:49:40.591219	57.000
2026-01-12 21:49:40.655479	41.000
2026-01-12 21:49:40.717563	34.000
2026-01-12 21:49:40.778465	4.000
2026-01-12 21:49:40.848384	86.000
2026-01-12 21:49:40.904358	91.000
2026-01-12 21:49:40.964900	29.000
2026-01-12 21:49:41.030271	84.000
2026-01-12 21:49:41.096783	42.000
2026-01-12 21:49:41.162634	60.000
2026-01-12 21:49:41.226003	48.000
2026-01-12 21:49:41.282152	56.000
2026-01-12 21:49:41.347217	69.000
2026-01-12 21:49:41.407606	48.000
2026-01-12 21:49:41.469874	98.000
2026-01-12 21:49:41.531889	43.000
2026-01-12 21:49:41.593982	64.000
2026-01-12 21:49:41.662841	16.000
2026-01-12 21:49:41.716066	4.000
2026-01-12 21:49:41.777663	66.000
2026-01-12 21:49:41.839692	50.000
2026-01-12 21:49:41.907324	82.000
2026-01-12 21:49:41.979709	91.000
2026-01-12 21:49:42.107598	9.000
2026-01-12 21:49:42.179875	67.000
2026-01-12 21:49:42.230022	15.000
2026-01-12 21:49:42.300431	35.000
2026-01-12 21:49:42.361315	97.000
2026-01-12 21:49:42.425110	54.000
2026-01-12 21:49:42.480876	14.000
2026-01-12 21:49:42.548682	32.000
2026-01-12 21:49:42.605918	5.000
2026-01-12 21:49:42.668236	81.000
2026-01-12 21:49:42.733736	16.000
2026-01-12 21:49:42.800492	80.000
2026-01-12 21:49:42.860363	14.000
2026-01-12 21:49:42.920552	85.000
2026-01-12 21:49:42.986820	90.000
2026-01-12 21:49:43.044280	45.000
2026-01-12 21:49:43.114207	74.000
2026-01-12 21:49:43.171671	8.000
2026-01-12 21:49:43.232107	27.000
2026-01-12 21:49:43.292168	40.000
2026-01-12 21:49:43.360265	66.000
2026-01-12 21:49:43.417588	37.000
2026-01-12 21:49:43.481559	53.000
2026-01-12 21:49:43.543557	19.000
2026-01-12 21:49:43.604792	11.000
2026-01-12 21:49:43.675900	68.000
2026-01-12 21:49:43.738124	77.000
2026-01-12 21:49:43.798354	87.000
2026-01-12 21:49:43.864040	49.000
2026-01-12 21:49:43.926745	47.000
2026-01-12 21:49:43.982604	25.000
2026-01-12 21:49:44.044849	26.000
2026-01-12 21:49:44.106624	4.000
2026-01-12 21:49:44.168359	63.000
2026-01-12 21:49:44.229199	90.000
2026-01-12 21:49:44.294505	80.000
2026-01-12 21:49:44.362784	39.000
2026-01-12 21:49:44.420911	48.000
2026-01-12 21:49:44.480049	43.000
2026-01-12 21:49:44.552179	87.000
2026-01-12 21:49:44.614155	47.000
2026-01-12 21:49:44.676055	67.000
2026-01-12 21:49:44.739135	8.000
2026-01-12 21:49:44.800615	36.000
2026-01-12 21:49:44.863624	29.000
2026-01-12 21:49:44.926880	77.000
2026-01-12 21:49:44.993066	31.000
2026-01-12 21:49:45.133599	49.000
2026-01-12 21:49:45.169901	3.000
2026-01-12 21:49:45.232368	5.000
2026-01-12 21:49:45.294247	59.000
2026-01-12 21:49:45.362929	50.000
2026-01-12 21:49:45.424238	80.000
2026-01-12 21:49:45.480178	71.000
2026-01-12 21:49:45.551352	6.000
2026-01-12 21:49:45.613715	33.000
2026-01-12 21:49:45.675531	28.000
2026-01-12 21:49:45.738029	95.000
2026-01-12 21:49:45.800310	60.000
2026-01-12 21:49:45.868824	52.000
2026-01-12 21:49:45.927521	79.000
2026-01-12 21:49:45.986163	44.000
2026-01-12 21:49:46.048793	39.000
2026-01-12 21:49:46.112248	19.000
2026-01-12 21:49:46.172949	69.000
2026-01-12 21:49:46.235801	86.000
2026-01-12 21:49:46.297802	43.000
2026-01-12 21:49:46.355284	78.000
2026-01-12 21:49:46.424659	42.000
2026-01-12 21:49:46.489125	48.000
2026-01-12 21:49:46.551244	86.000
2026-01-12 21:49:46.613946	60.000
2026-01-12 21:49:46.676565	76.000
2026-01-12 21:49:46.738604	42.000
2026-01-12 21:49:46.804113	74.000
2026-01-12 21:49:46.861182	92.000
2026-01-12 21:49:46.919399	13.000
2026-01-12 21:49:46.985533	18.000
2026-01-12 21:49:47.045811	32.000
2026-01-12 21:49:47.108151	41.000
2026-01-12 21:49:47.170640	59.000
2026-01-12 21:49:47.237372	9.000
2026-01-12 21:49:47.297154	25.000
2026-01-12 21:49:47.355749	12.000
2026-01-12 21:49:47.432571	65.000
2026-01-12 21:49:47.488334	48.000
2026-01-12 21:49:47.545836	38.000
2026-01-12 21:49:47.611847	65.000
2026-01-12 21:49:47.671223	54.000
2026-01-12 21:49:47.730892	89.000
2026-01-12 21:49:47.805426	65.000
2026-01-12 21:49:47.863236	33.000
2026-01-12 21:49:47.921668	64.000
2026-01-12 21:49:47.981201	29.000
2026-01-12 21:49:48.133746	46.000
2026-01-12 21:49:48.168949	49.000
2026-01-12 21:49:48.233521	23.000
2026-01-12 21:49:48.306133	13.000
2026-01-12 21:49:48.365759	49.000
2026-01-12 21:49:48.428032	69.000
2026-01-12 21:49:48.483140	17.000
2026-01-12 21:49:48.543087	11.000
2026-01-12 21:49:48.611529	66.000
2026-01-12 21:49:48.669103	88.000
2026-01-12 21:49:48.729770	34.000
2026-01-12 21:49:48.793507	93.000
2026-01-12 21:49:48.855798	92.000
2026-01-12 21:49:48.917928	82.000
2026-01-12 21:49:48.986714	59.000
2026-01-12 21:49:49.049628	48.000
2026-01-12 21:49:49.112873	87.000
2026-01-12 21:49:49.174741	19.000
2026-01-12 21:49:49.236416	46.000
2026-01-12 21:49:49.298717	5.000
2026-01-12 21:49:49.355101	12.000
2026-01-12 21:49:49.417739	38.000
2026-01-12 21:49:49.482542	65.000
2026-01-12 21:49:49.544561	55.000
2026-01-12 21:49:49.618003	8.000
2026-01-12 21:49:49.680098	1.000
2026-01-12 21:49:49.732557	75.000
2026-01-12 21:49:49.794435	26.000
2026-01-12 21:49:49.856627	6.000
2026-01-12 21:49:49.928101	30.000
2026-01-12 21:49:49.986854	67.000
2026-01-12 21:49:50.049280	13.000
2026-01-12 21:49:50.119935	42.000
2026-01-12 21:49:50.175509	52.000
2026-01-12 21:49:50.238172	16.000
2026-01-12 21:49:50.300616	82.000
2026-01-12 21:49:50.362793	89.000
2026-01-12 21:49:50.424375	78.000
2026-01-12 21:49:50.488862	21.000
2026-01-12 21:49:50.551693	90.000
2026-01-12 21:49:50.613218	41.000
2026-01-12 21:49:50.667622	7.000
2026-01-12 21:49:50.738644	7.000
2026-01-12 21:49:50.800788	30.000
2026-01-12 21:49:50.862389	55.000
2026-01-12 21:49:50.924485	96.000
2026-01-12 21:49:50.980195	90.000
2026-01-12 21:49:51.150232	29.000
2026-01-12 21:49:51.168620	71.000
2026-01-12 21:49:51.231142	3.000
2026-01-12 21:49:51.292402	99.000
2026-01-12 21:49:51.354617	9.000
2026-01-12 21:49:51.434070	53.000
2026-01-12 21:49:51.499157	72.000
2026-01-12 21:49:51.561042	36.000
2026-01-12 21:49:51.622621	81.000
2026-01-12 21:49:51.685607	7.000
2026-01-12 21:49:51.754323	89.000
2026-01-12 21:49:51.816507	63.000
2026-01-12 21:49:51.879134	82.000
2026-01-12 21:49:51.941200	9.000
2026-01-12 21:49:52.000076	29.000
2026-01-12 21:49:52.063180	23.000
2026-01-12 21:49:52.123831	97.000
2026-01-12 21:49:52.187525	15.000
2026-01-12 21:49:52.247557	6.000
2026-01-12 21:49:52.314011	76.000
2026-01-12 21:49:52.379607	23.000
2026-01-12 21:49:52.448560	97.000
2026-01-12 21:49:52.513787	98.000
2026-01-12 21:49:52.588363	22.000
2026-01-12 21:49:52.638689	56.000
2026-01-12 21:49:52.714371	69.000
2026-01-12 21:49:52.789713	12.000
2026-01-12 21:49:52.847194	82.000
2026-01-12 21:49:52.905708	81.000
2026-01-12 21:49:52.963755	64.000
2026-01-12 21:49:53.030737	88.000
2026-01-12 21:49:53.089102	22.000
2026-01-12 21:49:53.155412	48.000
2026-01-12 21:49:53.229683	65.000
2026-01-12 21:49:53.297174	36.000
2026-01-12 21:49:53.354417	74.000
2026-01-12 21:49:53.429576	64.000
2026-01-12 21:49:53.487150	21.000
2026-01-12 21:49:53.545194	34.000
2026-01-12 21:49:53.612398	2.000
2026-01-12 21:49:53.671450	58.000
2026-01-12 21:49:53.730189	93.000
2026-01-12 21:49:53.795728	68.000
2026-01-12 21:49:53.854925	8.000
2026-01-12 21:49:53.923770	11.000
2026-01-12 21:49:53.995289	13.000
2026-01-12 21:49:54.146496	91.000
2026-01-12 21:49:54.183874	31.000
2026-01-12 21:49:54.252564	14.000
2026-01-12 21:49:54.316547	15.000
2026-01-12 21:49:54.372354	26.000
2026-01-12 21:49:54.443117	54.000
2026-01-12 21:49:54.504771	61.000
2026-01-12 21:49:54.567100	50.000
2026-01-12 21:49:54.630178	45.000
2026-01-12 21:49:54.692036	84.000
2026-01-12 21:49:54.753464	49.000
2026-01-12 21:49:54.814401	52.000
2026-01-12 21:49:54.881562	9.000
2026-01-12 21:49:54.937095	24.000
2026-01-12 21:49:55.004287	86.000
2026-01-12 21:49:55.065969	62.000
2026-01-12 21:49:55.124196	62.000
2026-01-12 21:49:55.189899	27.000
2026-01-12 21:49:55.252162	40.000
2026-01-12 21:49:55.313003	26.000
2026-01-12 21:49:55.373329	82.000
2026-01-12 21:49:55.447724	80.000
2026-01-12 21:49:55.501608	1.000
2026-01-12 21:49:55.564122	21.000
2026-01-12 21:49:55.632389	72.000
2026-01-12 21:49:55.688338	88.000
2026-01-12 21:49:55.749405	21.000
2026-01-12 21:49:55.808806	79.000
2026-01-12 21:49:55.870697	90.000
2026-01-12 21:49:55.933821	71.000
2026-01-12 21:49:55.997719	53.000
2026-01-12 21:49:56.070900	51.000
2026-01-12 21:49:56.125387	58.000
2026-01-12 21:49:56.187928	15.000
2026-01-12 21:49:56.251559	74.000
2026-01-12 21:49:56.320007	26.000
2026-01-12 21:49:56.376283	17.000
2026-01-12 21:49:56.447265	51.000
2026-01-12 21:49:56.506284	60.000
2026-01-12 21:49:56.558653	24.000
2026-01-12 21:49:56.631488	89.000
2026-01-12 21:49:56.697723	82.000
2026-01-12 21:49:56.755744	9.000
2026-01-12 21:49:56.822234	81.000
2026-01-12 21:49:56.880384	98.000
2026-01-12 21:49:56.938970	11.000
2026-01-12 21:49:56.998997	32.000
2026-01-12 21:49:57.153262	43.000
2026-01-12 21:49:57.182795	99.000
2026-01-12 21:49:57.250269	31.000
2026-01-12 21:49:57.309827	18.000
2026-01-12 21:49:57.377560	3.000
2026-01-12 21:49:57.443030	40.000
2026-01-12 21:49:57.496576	77.000
2026-01-12 21:49:57.572209	94.000
2026-01-12 21:49:57.627476	81.000
2026-01-12 21:49:57.688559	97.000
2026-01-12 21:49:57.752219	36.000
2026-01-12 21:49:57.813228	96.000
2026-01-12 21:49:57.875019	91.000
2026-01-12 21:49:57.933415	39.000
2026-01-12 21:49:57.998922	57.000
2026-01-12 21:49:58.061694	99.000
2026-01-12 21:49:58.129861	52.000
2026-01-12 21:49:58.198667	26.000
2026-01-12 21:49:58.267944	42.000
2026-01-12 21:49:58.330070	63.000
2026-01-12 21:49:58.391985	70.000
2026-01-12 21:49:58.455916	30.000
2026-01-12 21:49:58.521902	85.000
2026-01-12 21:49:58.580289	48.000
2026-01-12 21:49:58.639890	35.000
2026-01-12 21:49:58.699737	11.000
2026-01-12 21:49:58.766462	16.000
2026-01-12 21:49:58.824162	87.000
2026-01-12 21:49:58.894507	45.000
2026-01-12 21:49:58.954956	20.000
2026-01-12 21:49:59.015802	86.000
2026-01-12 21:49:59.075616	77.000
2026-01-12 21:49:59.137708	51.000
2026-01-12 21:49:59.215951	64.000
2026-01-12 21:49:59.280809	32.000
2026-01-12 21:49:59.344019	91.000
2026-01-12 21:49:59.403635	2.000
2026-01-12 21:49:59.479842	76.000
2026-01-12 21:49:59.549236	32.000
2026-01-12 21:49:59.610084	41.000
