Czas[s]	Masa[g]
2026-01-12 21:11:44.298235	2.000
2026-01-12 21:11:44.310607	53.000
2026-01-12 21:11:44.325891	51.000
2026-01-12 21:11:44.344003	79.000
2026-01-12 21:11:44.353980	55.000
2026-01-12 21:11:44.365404	36.000
2026-01-12 21:11:44.374496	24.000
2026-01-12 21:11:44.393566	88.000
2026-01-12 21:11:44.410762	55.000
2026-01-12 21:11:44.420958	6.000
2026-01-12 21:11:44.431203	1.000
2026-01-12 21:11:44.441957	18.000
2026-01-12 21:11:44.459365	97.000
2026-01-12 21:11:44.469252	14.000
2026-01-12 21:11:44.478876	50.000
2026-01-12 21:11:44.489118	90.000
2026-01-12 21:11:44.498907	88.000
2026-01-12 21:11:44.508897	31.000
2026-01-12 21:11:44.519115	28.000
2026-01-12 21:11:44.529527	49.000
2026-01-12 21:11:44.539907	34.000
2026-01-12 21:11:44.548996	26.000
2026-01-12 21:11:44.559355	72.000
2026-01-12 21:11:44.570054	4.000
2026-01-12 21:11:44.580480	84.000
2026-01-12 21:11:44.590586	30.000
2026-01-12 21:11:44.609206	97.000
2026-01-12 21:11:44.619757	72.000
2026-01-12 21:11:44.630043	28.000
2026-01-12 21:11:44.645904	57.000
2026-01-12 21:11:44.656814	69.000
2026-01-12 21:11:44.673679	67.000
2026-01-12 21:11:44.690210	6.000
2026-01-12 21:11:44.706453	71.000
2026-01-12 21:11:44.725056	15.000
2026-01-12 21:11:44.735622	59.000
2026-01-12 21:11:44.750773	22.000
2026-01-12 21:11:44.769764	26.000
2026-01-12 21:11:44.785040	88.000
2026-01-12 21:11:44.797583	43.000
2026-01-12 21:11:44.805569	65.000
2026-01-12 21:11:44.814945	37.000
2026-01-12 21:11:44.831980	37.000
2026-01-12 21:11:44.848909	18.000
2026-01-12 21:11:44.873196	68.000
2026-01-12 21:11:44.884001	20.000
2026-01-12 21:11:44.899382	19.000
2026-01-12 21:11:44.909186	63.000
2026-01-12 21:11:44.925526	25.000
2026-01-12 21:11:44.941844	58.000
2026-01-12 21:11:44.957210	10.000
2026-01-12 21:11:44.965493	98.000
2026-01-12 21:11:44.975842	9.000
2026-01-12 21:11:44.985756	52.000
2026-01-12 21:11:45.002741	85.000
2026-01-12 21:11:45.010762	84.000
2026-01-12 21:11:45.019574	47.000
2026-01-12 21:11:45.029446	93.000
2026-01-12 21:11:45.039993	80.000
2026-01-12 21:11:45.058594	96.000
2026-01-12 21:11:45.076724	71.000
2026-01-12 21:11:45.085160	24.000
2026-01-12 21:11:45.095385	53.000
2026-01-12 21:11:45.105751	39.000
2026-01-12 21:11:45.114826	60.000
2026-01-12 21:11:45.125146	70.000
2026-01-12 21:11:45.135496	19.000
2026-01-12 21:11:45.145727	79.000
2026-01-12 21:11:45.155976	20.000
2026-01-12 21:11:45.165337	54.000
2026-01-12 21:11:45.173930	32.000
2026-01-12 21:11:45.192461	71.000
2026-01-12 21:11:45.202167	95.000
2026-01-12 21:11:45.212419	79.000
2026-01-12 21:11:45.222855	92.000
2026-01-12 21:11:45.231791	94.000
2026-01-12 21:11:45.241319	5.000
2026-01-12 21:11:45.258181	22.000
2026-01-12 21:11:45.269286	13.000
2026-01-12 21:11:45.279066	20.000
2026-01-12 21:11:45.289547	58.000
2026-01-12 21:11:45.298521	19.000
2026-01-12 21:11:45.308922	86.000
2026-01-12 21:11:45.323832	71.000
2026-01-12 21:11:45.342608	50.000
2026-01-12 21:11:45.352793	53.000
2026-01-12 21:11:45.362517	40.000
2026-01-12 21:11:45.372884	27.000
2026-01-12 21:11:45.381860	79.000
2026-01-12 21:11:45.400588	63.000
2026-01-12 21:11:45.410171	43.000
2026-01-12 21:11:45.420533	1.000
2026-01-12 21:11:45.431220	98.000
2026-01-12 21:11:45.441082	40.000
2026-01-12 21:11:45.451137	4.000
2026-01-12 21:11:45.461175	36.000
2026-01-12 21:11:45.471531	20.000
2026-01-12 21:11:45.481234	44.000
2026-01-12 21:11:45.490886	22.000
2026-01-12 21:11:45.501602	74.000
2026-01-12 21:11:45.510764	76.000
2026-01-12 21:11:45.520721	66.000
2026-01-12 21:11:45.530650	19.000
2026-01-12 21:11:45.545954	44.000
2026-01-12 21:11:45.556268	79.000
2026-01-12 21:11:45.562285	4.000
2026-01-12 21:11:45.578036	79.000
2026-01-12 21:11:45.591079	5.000
2026-01-12 21:11:45.609210	55.000
2026-01-12 21:11:45.619490	86.000
2026-01-12 21:11:45.629719	93.000
2026-01-12 21:11:45.639907	96.000
2026-01-12 21:11:45.650041	87.000
2026-01-12 21:11:45.874830	98.000
2026-01-12 21:11:45.890896	85.000
2026-01-12 21:11:45.907706	59.000
2026-01-12 21:11:45.923848	58.000
2026-01-12 21:11:45.939455	18.000
2026-01-12 21:11:45.952084	41.000
2026-01-12 21:11:45.962407	40.000
2026-01-12 21:11:45.972394	39.000
2026-01-12 21:11:45.982324	93.000
2026-01-12 21:11:45.991915	83.000
2026-01-12 21:11:46.002094	69.000
2026-01-12 21:11:46.012371	13.000
2026-01-12 21:11:46.021847	57.000
2026-01-12 21:11:46.031586	68.000
2026-01-12 21:11:46.041381	15.000
2026-01-12 21:11:46.051742	20.000
2026-01-12 21:11:46.062412	4.000
2026-01-12 21:11:46.083361	46.000
2026-01-12 21:11:46.093999	26.000
2026-01-12 21:11:46.104039	42.000
2026-01-12 21:11:46.114493	41.000
2026-01-12 21:11:46.124522	48.000
2026-01-12 21:11:46.134920	88.000
2026-01-12 21:11:46.145604	9.000
2026-01-12 21:11:46.156108	27.000
2026-01-12 21:11:46.166563	50.000
2026-01-12 21:11:46.182147	93.000
2026-01-12 21:11:46.191639	2.000
2026-01-12 21:11:46.208031	46.000
2026-01-12 21:11:46.218412	36.000
2026-01-12 21:11:46.230072	78.000
2026-01-12 21:11:46.244588	80.000
2026-01-12 21:11:46.259876	85.000
2026-01-12 21:11:46.275235	89.000
2026-01-12 21:11:46.286977	45.000
2026-01-12 21:11:46.295080	12.000
2026-01-12 21:11:46.310786	26.000
2026-01-12 21:11:46.325914	24.000
2026-01-12 21:11:46.341173	41.000
2026-01-12 21:11:46.352017	51.000
2026-01-12 21:11:46.362044	47.000
2026-01-12 21:11:46.372046	68.000
2026-01-12 21:11:46.381835	48.000
2026-01-12 21:11:46.391826	13.000
2026-01-12 21:11:46.401349	59.000
2026-01-12 21:11:46.411020	20.000
2026-01-12 21:11:46.419010	17.000
2026-01-12 21:11:46.434846	99.000
2026-01-12 21:11:46.481217	96.000
2026-01-12 21:11:46.482766	61.000
2026-01-12 21:11:46.495712	1.000
2026-01-12 21:11:46.505434	95.000
2026-01-12 21:11:46.516040	32.000
2026-01-12 21:11:46.526324	73.000
2026-01-12 21:11:46.535843	23.000
2026-01-12 21:11:46.546083	56.000
2026-01-12 21:11:46.556135	7.000
2026-01-12 21:11:46.565783	69.000
2026-01-12 21:11:46.575688	85.000
2026-01-12 21:11:46.585655	23.000
2026-01-12 21:11:46.596201	59.000
2026-01-12 21:11:46.606206	12.000
2026-01-12 21:11:46.616444	49.000
2026-01-12 21:11:46.626786	69.000
2026-01-12 21:11:46.636913	94.000
2026-01-12 21:11:46.646986	45.000
2026-01-12 21:11:46.657474	39.000
2026-01-12 21:11:46.667965	73.000
2026-01-12 21:11:46.684053	80.000
2026-01-12 21:11:46.698327	24.000
2026-01-12 21:11:46.708778	51.000
2026-01-12 21:11:46.718923	63.000
2026-01-12 21:11:46.729164	41.000
2026-01-12 21:11:46.739807	13.000
2026-01-12 21:11:46.749802	41.000
2026-01-12 21:11:46.760188	5.000
2026-01-12 21:11:46.776681	59.000
2026-01-12 21:11:46.792048	4.000
2026-01-12 21:11:46.800320	34.000
2026-01-12 21:11:46.810482	85.000
2026-01-12 21:11:46.818732	37.000
2026-01-12 21:11:46.834906	32.000
2026-01-12 21:11:46.845876	53.000
2026-01-12 21:11:46.855537	42.000
2026-01-12 21:11:46.865719	24.000
2026-01-12 21:11:46.875017	38.000
2026-01-12 21:11:46.890888	28.000
2026-01-12 21:11:46.902483	86.000
2026-01-12 21:11:46.912589	45.000
2026-01-12 21:11:46.927967	19.000
2026-01-12 21:11:46.940108	59.000
2026-01-12 21:11:46.948562	47.000
2026-01-12 21:11:46.959202	17.000
2026-01-12 21:11:46.977363	96.000
2026-01-12 21:11:46.987423	48.000
2026-01-12 21:11:46.997504	69.000
2026-01-12 21:11:47.006150	47.000
2026-01-12 21:11:47.017299	39.000
2026-01-12 21:11:47.026141	94.000
2026-01-12 21:11:47.043495	63.000
2026-01-12 21:11:47.055325	66.000
2026-01-12 21:11:47.064887	37.000
2026-01-12 21:11:47.075242	88.000
2026-01-12 21:11:47.091601	38.000
2026-01-12 21:11:47.106937	38.000
2026-01-12 21:11:47.119330	67.000
2026-01-12 21:11:47.129309	43.000
2026-01-12 21:11:47.139838	24.000
2026-01-12 21:11:47.156268	95.000
2026-01-12 21:11:47.168411	80.000
2026-01-12 21:11:47.178760	80.000
2026-01-12 21:11:47.189008	53.000
2026-01-12 21:11:47.198214	95.000
2026-01-12 21:11:47.215625	99.000
2026-01-12 21:11:47.225104	39.000
2026-01-12 21:11:47.235277	73.000
2026-01-12 21:11:47.245492	90.000
2026-01-12 21:11:47.255220	74.000
2026-01-12 21:11:47.264942	70.000
2026-01-12 21:11:47.275614	93.000
2026-01-12 21:11:47.286050	81.000
2026-01-12 21:11:47.296759	68.000
2026-01-12 21:11:47.306639	95.000
2026-01-12 21:11:47.315285	70.000
2026-01-12 21:11:47.325464	45.000
2026-01-12 21:11:47.335499	87.000
2026-01-12 21:11:47.345716	35.000
2026-01-12 21:11:47.356680	57.000
2026-01-12 21:11:47.365795	79.000
2026-01-12 21:11:47.384646	14.000
2026-01-12 21:11:47.397608	8.000
2026-01-12 21:11:47.416117	74.000
2026-01-12 21:11:47.430513	34.000
2026-01-12 21:11:47.439683	30.000
2026-01-12 21:11:47.449719	62.000
2026-01-12 21:11:47.467660	87.000
2026-01-12 21:11:47.475100	37.000
2026-01-12 21:11:47.483535	76.000
2026-01-12 21:11:47.499348	68.000
2026-01-12 21:11:47.508592	29.000
2026-01-12 21:11:47.516040	82.000
2026-01-12 21:11:47.523038	65.000
2026-01-12 21:11:47.533231	96.000
2026-01-12 21:11:47.540628	21.000
2026-01-12 21:11:47.556477	18.000
2026-01-12 21:11:47.575624	44.000
2026-01-12 21:11:47.584884	6.000
2026-01-12 21:11:47.595599	86.000
2026-01-12 21:11:47.606082	78.000
2026-01-12 21:11:47.614933	14.000
2026-01-12 21:11:47.630575	38.000
2026-01-12 21:11:47.640024	73.000
2026-01-12 21:11:47.648046	65.000
2026-01-12 21:11:47.665129	66.000
2026-01-12 21:11:47.681663	37.000
2026-01-12 21:11:47.689785	42.000
2026-01-12 21:11:47.698380	73.000
2026-01-12 21:11:47.721717	10.000
2026-01-12 21:11:47.732168	57.000
2026-01-12 21:11:47.748277	23.000
2026-01-12 21:11:47.772283	10.000
2026-01-12 21:11:47.790986	99.000
2026-01-12 21:11:47.798425	97.000
2026-01-12 21:11:47.815130	13.000
2026-01-12 21:11:47.831580	41.000
2026-01-12 21:11:47.847788	95.000
2026-01-12 21:11:47.863978	98.000
2026-01-12 21:11:47.872426	22.000
2026-01-12 21:11:47.889348	79.000
2026-01-12 21:11:47.898225	94.000
2026-01-12 21:11:47.923913	53.000
2026-01-12 21:11:47.942469	78.000
2026-01-12 21:11:47.950496	17.000
2026-01-12 21:11:47.959023	18.000
2026-01-12 21:11:47.983796	36.000
2026-01-12 21:11:47.998976	6.000
2026-01-12 21:11:48.008305	59.000
2026-01-12 21:11:48.024654	95.000
2026-01-12 21:11:48.039998	87.000
2026-01-12 21:11:48.049068	37.000
2026-01-12 21:11:48.065883	76.000
2026-01-12 21:11:48.083370	50.000
2026-01-12 21:11:48.094196	68.000
2026-01-12 21:11:48.103741	63.000
2026-01-12 21:11:48.120483	13.000
2026-01-12 21:11:48.129783	95.000
2026-01-12 21:11:48.145366	51.000
2026-01-12 21:11:48.161486	81.000
2026-01-12 21:11:48.181793	1.000
2026-01-12 21:11:48.191886	1.000
2026-01-12 21:11:48.202450	97.000
2026-01-12 21:11:48.213022	2.000
2026-01-12 21:11:48.220488	33.000
2026-01-12 21:11:48.237171	16.000
2026-01-12 21:11:48.245404	50.000
2026-01-12 21:11:48.261614	27.000
2026-01-12 21:11:48.277846	58.000
2026-01-12 21:11:48.298113	36.000
2026-01-12 21:11:48.305544	84.000
2026-01-12 21:11:48.314182	80.000
2026-01-12 21:11:48.330686	67.000
2026-01-12 21:11:48.349682	21.000
2026-01-12 21:11:48.359480	50.000
2026-01-12 21:11:48.369532	72.000
2026-01-12 21:11:48.390201	26.000
2026-01-12 21:11:48.400185	48.000
2026-01-12 21:11:48.409997	1.000
2026-01-12 21:11:48.420200	66.000
2026-01-12 21:11:48.430180	88.000
2026-01-12 21:11:48.450574	50.000
2026-01-12 21:11:48.460752	14.000
2026-01-12 21:11:48.470827	52.000
2026-01-12 21:11:48.486213	51.000
2026-01-12 21:11:48.498440	55.000
2026-01-12 21:11:48.513511	12.000
2026-01-12 21:11:48.522662	14.000
2026-01-12 21:11:48.531639	86.000
2026-01-12 21:11:48.548306	72.000
2026-01-12 21:11:48.564451	2.000
2026-01-12 21:11:48.580953	33.000
2026-01-12 21:11:48.589851	52.000
2026-01-12 21:11:48.599392	94.000
2026-01-12 21:11:48.609125	40.000
2026-01-12 21:11:48.618758	15.000
2026-01-12 21:11:48.629084	52.000
2026-01-12 21:11:48.639364	85.000
2026-01-12 21:11:48.649549	21.000
2026-01-12 21:11:48.841652	59.000
2026-01-12 21:11:48.848663	15.000
2026-01-12 21:11:48.853026	13.000
2026-01-12 21:11:48.861179	76.000
2026-01-12 21:11:48.869147	7.000
2026-01-12 21:11:48.885706	47.000
2026-01-12 21:11:48.901866	78.000
2026-01-12 21:11:48.918415	86.000
2026-01-12 21:11:48.942792	75.000
2026-01-12 21:11:48.951425	47.000
2026-01-12 21:11:48.968031	26.000
2026-01-12 21:11:48.985028	51.000
2026-01-12 21:11:49.001441	35.000
2026-01-12 21:11:49.016711	57.000
2026-01-12 21:11:49.026499	14.000
2026-01-12 21:11:49.035008	88.000
2026-01-12 21:11:49.043340	89.000
2026-01-12 21:11:49.051606	6.000
2026-01-12 21:11:49.067888	84.000
2026-01-12 21:11:49.084873	18.000
2026-01-12 21:11:49.093765	77.000
2026-01-12 21:11:49.108633	90.000
2026-01-12 21:11:49.118289	89.000
2026-01-12 21:11:49.134284	58.000
2026-01-12 21:11:49.151685	20.000
2026-01-12 21:11:49.159072	7.000
2026-01-12 21:11:49.176402	84.000
2026-01-12 21:11:49.183910	78.000
2026-01-12 21:11:49.199608	89.000
2026-01-12 21:11:49.214866	80.000
2026-01-12 21:11:49.223994	4.000
2026-01-12 21:11:49.240758	18.000
2026-01-12 21:11:49.257152	2.000
2026-01-12 21:11:49.275308	89.000
2026-01-12 21:11:49.285695	50.000
2026-01-12 21:11:49.295674	55.000
2026-01-12 21:11:49.305760	40.000
2026-01-12 21:11:49.315864	32.000
2026-01-12 21:11:49.325851	27.000
2026-01-12 21:11:49.335911	34.000
2026-01-12 21:11:49.345882	22.000
2026-01-12 21:11:49.356013	22.000
2026-01-12 21:11:49.365833	92.000
2026-01-12 21:11:49.376108	20.000
2026-01-12 21:11:49.385914	61.000
2026-01-12 21:11:49.396031	75.000
2026-01-12 21:11:49.406112	54.000
2026-01-12 21:11:49.416114	13.000
2026-01-12 21:11:49.431669	91.000
2026-01-12 21:11:49.448312	93.000
2026-01-12 21:11:49.460049	89.000
2026-01-12 21:11:49.470436	88.000
2026-01-12 21:11:49.480761	73.000
2026-01-12 21:11:49.498349	71.000
2026-01-12 21:11:49.508408	17.000
2026-01-12 21:11:49.518541	77.000
2026-01-12 21:11:49.538899	21.000
2026-01-12 21:11:49.549506	6.000
2026-01-12 21:11:49.559274	99.000
2026-01-12 21:11:49.569404	10.000
2026-01-12 21:11:49.580143	24.000
2026-01-12 21:11:49.590859	96.000
2026-01-12 21:11:49.607012	19.000
2026-01-12 21:11:49.623511	45.000
2026-01-12 21:11:49.640557	85.000
2026-01-12 21:11:49.657044	4.000
2026-01-12 21:11:49.675405	8.000
2026-01-12 21:11:49.685646	18.000
2026-01-12 21:11:49.696076	6.000
2026-01-12 21:11:49.706642	81.000
2026-01-12 21:11:49.717157	39.000
2026-01-12 21:11:49.727636	96.000
2026-01-12 21:11:49.737859	4.000
2026-01-12 21:11:49.748463	62.000
2026-01-12 21:11:49.758924	84.000
2026-01-12 21:11:49.769525	28.000
2026-01-12 21:11:49.778862	32.000
2026-01-12 21:11:49.794598	81.000
2026-01-12 21:11:49.811588	73.000
2026-01-12 21:11:49.821369	27.000
2026-01-12 21:11:49.831682	39.000
2026-01-12 21:11:49.841681	48.000
2026-01-12 21:11:49.852095	29.000
2026-01-12 21:11:49.862157	21.000
2026-01-12 21:11:49.872591	66.000
2026-01-12 21:11:49.882606	16.000
2026-01-12 21:11:49.892963	32.000
2026-01-12 21:11:49.902346	11.000
2026-01-12 21:11:49.912505	20.000
2026-01-12 21:11:49.923343	35.000
2026-01-12 21:11:49.933192	43.000
2026-01-12 21:11:49.943739	53.000
2026-01-12 21:11:49.954092	72.000
2026-01-12 21:11:49.964243	70.000
2026-01-12 21:11:49.974885	94.000
2026-01-12 21:11:49.984359	55.000
2026-01-12 21:11:49.993847	52.000
2026-01-12 21:11:50.004736	85.000
2026-01-12 21:11:50.014133	83.000
2026-01-12 21:11:50.024282	63.000
2026-01-12 21:11:50.034796	8.000
2026-01-12 21:11:50.044796	64.000
2026-01-12 21:11:50.055012	29.000
2026-01-12 21:11:50.065302	16.000
2026-01-12 21:11:50.075748	16.000
2026-01-12 21:11:50.086567	96.000
2026-01-12 21:11:50.096508	1.000
2026-01-12 21:11:50.107189	52.000
2026-01-12 21:11:50.117643	91.000
2026-01-12 21:11:50.127857	27.000
2026-01-12 21:11:50.137979	51.000
2026-01-12 21:11:50.148415	6.000
2026-01-12 21:11:50.159363	10.000
2026-01-12 21:11:50.169795	76.000
2026-01-12 21:11:50.179752	36.000
2026-01-12 21:11:50.190126	61.000
2026-01-12 21:11:50.200316	38.000
2026-01-12 21:11:50.210673	20.000
2026-01-12 21:11:50.218467	3.000
2026-01-12 21:11:50.235124	14.000
2026-01-12 21:11:50.243136	96.000
2026-01-12 21:11:50.261070	83.000
2026-01-12 21:11:50.271257	46.000
2026-01-12 21:11:50.282043	39.000
2026-01-12 21:11:50.291750	25.000
2026-01-12 21:11:50.301959	28.000
2026-01-12 21:11:50.312160	59.000
2026-01-12 21:11:50.320776	50.000
2026-01-12 21:11:50.329584	2.000
2026-01-12 21:11:50.346287	76.000
2026-01-12 21:11:50.354155	86.000
2026-01-12 21:11:50.372229	59.000
2026-01-12 21:11:50.382927	45.000
2026-01-12 21:11:50.398796	73.000
2026-01-12 21:11:50.415641	22.000
2026-01-12 21:11:50.431128	48.000
2026-01-12 21:11:50.439937	66.000
2026-01-12 21:11:50.455859	22.000
2026-01-12 21:11:50.465945	84.000
2026-01-12 21:11:50.476026	13.000
2026-01-12 21:11:50.492444	44.000
2026-01-12 21:11:50.502635	6.000
2026-01-12 21:11:50.513063	96.000
2026-01-12 21:11:50.522580	6.000
2026-01-12 21:11:50.533063	72.000
2026-01-12 21:11:50.542924	80.000
2026-01-12 21:11:50.551616	50.000
2026-01-12 21:11:50.570382	91.000
2026-01-12 21:11:50.583652	53.000
2026-01-12 21:11:50.598882	2.000
2026-01-12 21:11:50.612339	32.000
2026-01-12 21:11:50.622356	23.000
2026-01-12 21:11:50.640495	16.000
2026-01-12 21:11:50.648033	59.000
2026-01-12 21:11:50.671705	30.000
2026-01-12 21:11:50.683587	50.000
2026-01-12 21:11:50.700620	60.000
2026-01-12 21:11:50.716237	25.000
2026-01-12 21:11:50.731645	61.000
2026-01-12 21:11:50.748061	96.000
2026-01-12 21:11:50.761530	91.000
2026-01-12 21:11:50.772104	54.000
2026-01-12 21:11:50.782015	3.000
2026-01-12 21:11:50.791815	25.000
2026-01-12 21:11:50.801992	25.000
2026-01-12 21:11:50.812150	97.000
2026-01-12 21:11:50.822045	50.000
2026-01-12 21:11:50.832022	92.000
2026-01-12 21:11:50.842157	2.000
2026-01-12 21:11:50.852405	37.000
2026-01-12 21:11:50.868456	27.000
2026-01-12 21:11:50.886778	46.000
2026-01-12 21:11:50.897325	55.000
2026-01-12 21:11:50.907257	15.000
2026-01-12 21:11:50.917924	36.000
2026-01-12 21:11:50.928372	4.000
2026-01-12 21:11:50.938546	98.000
2026-01-12 21:11:50.948746	65.000
2026-01-12 21:11:50.959284	89.000
2026-01-12 21:11:50.980163	47.000
2026-01-12 21:11:51.000929	11.000
2026-01-12 21:11:51.011270	41.000
2026-01-12 21:11:51.021756	88.000
2026-01-12 21:11:51.032431	43.000
2026-01-12 21:11:51.042399	5.000
2026-01-12 21:11:51.052605	86.000
2026-01-12 21:11:51.069145	66.000
2026-01-12 21:11:51.088458	6.000
2026-01-12 21:11:51.108324	94.000
2026-01-12 21:11:51.118240	47.000
2026-01-12 21:11:51.128573	91.000
2026-01-12 21:11:51.144003	78.000
2026-01-12 21:11:51.160036	76.000
2026-01-12 21:11:51.170911	34.000
2026-01-12 21:11:51.191087	95.000
2026-01-12 21:11:51.200893	98.000
2026-01-12 21:11:51.210280	5.000
2026-01-12 21:11:51.227004	76.000
2026-01-12 21:11:51.241994	71.000
2026-01-12 21:11:51.250006	40.000
2026-01-12 21:11:51.258512	8.000
2026-01-12 21:11:51.275359	90.000
2026-01-12 21:11:51.283760	38.000
2026-01-12 21:11:51.300116	85.000
2026-01-12 21:11:51.315951	99.000
2026-01-12 21:11:51.331879	39.000
2026-01-12 21:11:51.340445	92.000
2026-01-12 21:11:51.356109	45.000
2026-01-12 21:11:51.372685	81.000
2026-01-12 21:11:51.389749	82.000
2026-01-12 21:11:51.406075	87.000
2026-01-12 21:11:51.422983	53.000
2026-01-12 21:11:51.438683	14.000
2026-01-12 21:11:51.455518	22.000
2026-01-12 21:11:51.463563	18.000
2026-01-12 21:11:51.472452	12.000
2026-01-12 21:11:51.488706	28.000
2026-01-12 21:11:51.505069	5.000
2026-01-12 21:11:51.521876	45.000
2026-01-12 21:11:51.538025	45.000
2026-01-12 21:11:51.562332	85.000
2026-01-12 21:11:51.578945	73.000
2026-01-12 21:11:51.595685	92.000
2026-01-12 21:11:51.612212	27.000
2026-01-12 21:11:51.620096	82.000
2026-01-12 21:11:51.637018	42.000
2026-01-12 21:11:51.645534	92.000
2026-01-12 21:11:51.866318	72.000
2026-01-12 21:11:51.876275	69.000
2026-01-12 21:11:51.892973	42.000
2026-01-12 21:11:51.901024	18.000
2026-01-12 21:11:51.917642	26.000
2026-01-12 21:11:51.925760	66.000
2026-01-12 21:11:51.942166	3.000
2026-01-12 21:11:51.950455	4.000
2026-01-12 21:11:51.958544	26.000
2026-01-12 21:11:51.975180	9.000
2026-01-12 21:11:51.983659	17.000
2026-01-12 21:11:51.999079	3.000
2026-01-12 21:11:52.008589	49.000
2026-01-12 21:11:52.025519	99.000
2026-01-12 21:11:52.041144	72.000
2026-01-12 21:11:52.058056	91.000
2026-01-12 21:11:52.082003	22.000
2026-01-12 21:11:52.091362	49.000
2026-01-12 21:11:52.099674	18.000
2026-01-12 21:11:52.108679	35.000
2026-01-12 21:11:52.125449	30.000
2026-01-12 21:11:52.142060	58.000
2026-01-12 21:11:52.149563	36.000
2026-01-12 21:11:52.165939	91.000
2026-01-12 21:11:52.181749	63.000
2026-01-12 21:11:52.190158	70.000
2026-01-12 21:11:52.206101	42.000
2026-01-12 21:11:52.221606	1.000
2026-01-12 21:11:52.230592	86.000
2026-01-12 21:11:52.239263	89.000
2026-01-12 21:11:52.255989	56.000
2026-01-12 21:11:52.272752	16.000
2026-01-12 21:11:52.289122	61.000
2026-01-12 21:11:52.305565	67.000
2026-01-12 21:11:52.322602	87.000
2026-01-12 21:11:52.339080	15.000
2026-01-12 21:11:52.355814	8.000
2026-01-12 21:11:52.372468	31.000
2026-01-12 21:11:52.380966	40.000
2026-01-12 21:11:52.398402	43.000
2026-01-12 21:11:52.406557	70.000
2026-01-12 21:11:52.422980	46.000
2026-01-12 21:11:52.439506	13.000
2026-01-12 21:11:52.456269	85.000
2026-01-12 21:11:52.464518	87.000
2026-01-12 21:11:52.472956	27.000
2026-01-12 21:11:52.481826	91.000
2026-01-12 21:11:52.498299	88.000
2026-01-12 21:11:52.522669	37.000
2026-01-12 21:11:52.531093	70.000
2026-01-12 21:11:52.539331	60.000
2026-01-12 21:11:52.555930	68.000
2026-01-12 21:11:52.564473	15.000
2026-01-12 21:11:52.581115	6.000
2026-01-12 21:11:52.597640	24.000
2026-01-12 21:11:52.605792	7.000
2026-01-12 21:11:52.613908	83.000
2026-01-12 21:11:52.630148	59.000
2026-01-12 21:11:52.646703	83.000
2026-01-12 21:11:52.663743	88.000
2026-01-12 21:11:52.680242	58.000
2026-01-12 21:11:52.696925	16.000
2026-01-12 21:11:52.713282	29.000
2026-01-12 21:11:52.730003	34.000
2026-01-12 21:11:52.738180	41.000
2026-01-12 21:11:52.754726	28.000
2026-01-12 21:11:52.771033	37.000
2026-01-12 21:11:52.787947	41.000
2026-01-12 21:11:52.804005	85.000
2026-01-12 21:11:52.812677	97.000
2026-01-12 21:11:52.820427	92.000
2026-01-12 21:11:52.837563	6.000
2026-01-12 21:11:52.845771	53.000
2026-01-12 21:11:52.862615	39.000
2026-01-12 21:11:52.878981	87.000
2026-01-12 21:11:52.896182	15.000
2026-01-12 21:11:52.904156	1.000
2026-01-12 21:11:52.920813	26.000
2026-01-12 21:11:52.937249	6.000
2026-01-12 21:11:52.945803	5.000
2026-01-12 21:11:52.962503	30.000
2026-01-12 21:11:52.978987	55.000
2026-01-12 21:11:52.995819	10.000
2026-01-12 21:11:53.012249	51.000
2026-01-12 21:11:53.028956	91.000
2026-01-12 21:11:53.045544	46.000
2026-01-12 21:11:53.061549	55.000
2026-01-12 21:11:53.069935	25.000
2026-01-12 21:11:53.086603	56.000
2026-01-12 21:11:53.103358	52.000
2026-01-12 21:11:53.111747	12.000
2026-01-12 21:11:53.119837	21.000
2026-01-12 21:11:53.136874	93.000
2026-01-12 21:11:53.152732	21.000
2026-01-12 21:11:53.161019	62.000
2026-01-12 21:11:53.177695	86.000
2026-01-12 21:11:53.185685	97.000
2026-01-12 21:11:53.202196	35.000
2026-01-12 21:11:53.210663	67.000
2026-01-12 21:11:53.219067	70.000
2026-01-12 21:11:53.235586	79.000
2026-01-12 21:11:53.251689	50.000
2026-01-12 21:11:53.260117	19.000
2026-01-12 21:11:53.275983	86.000
2026-01-12 21:11:53.292996	53.000
2026-01-12 21:11:53.309833	94.000
2026-01-12 21:11:53.326615	52.000
2026-01-12 21:11:53.343301	6.000
2026-01-12 21:11:53.360317	39.000
2026-01-12 21:11:53.376684	77.000
2026-01-12 21:11:53.385226	43.000
2026-01-12 21:11:53.402097	63.000
2026-01-12 21:11:53.418091	53.000
2026-01-12 21:11:53.433817	19.000
2026-01-12 21:11:53.450588	33.000
2026-01-12 21:11:53.467581	42.000
2026-01-12 21:11:53.475985	69.000
2026-01-12 21:11:53.492112	14.000
2026-01-12 21:11:53.500886	4.000
2026-01-12 21:11:53.517471	16.000
2026-01-12 21:11:53.525760	70.000
2026-01-12 21:11:53.542682	49.000
2026-01-12 21:11:53.551296	80.000
2026-01-12 21:11:53.567921	2.000
2026-01-12 21:11:53.593236	44.000
2026-01-12 21:11:53.603526	98.000
2026-01-12 21:11:53.613734	17.000
2026-01-12 21:11:53.630016	3.000
2026-01-12 21:11:53.646225	58.000
2026-01-12 21:11:53.662173	86.000
2026-01-12 21:11:53.678434	40.000
2026-01-12 21:11:53.694128	33.000
