Czas	Masa[g]
2026-01-12 21:14:00.344176	81.000
2026-01-12 21:14:00.405771	60.000
2026-01-12 21:14:00.476346	10.000
2026-01-12 21:14:00.538543	66.000
2026-01-12 21:14:00.601052	83.000
2026-01-12 21:14:00.663576	96.000
2026-01-12 21:14:00.725161	52.000
2026-01-12 21:14:00.885932	30.000
2026-01-12 21:14:00.909753	36.000
2026-01-12 21:14:00.982893	59.000
2026-01-12 21:14:01.035291	84.000
2026-01-12 21:14:01.097294	96.000
2026-01-12 21:14:01.159863	60.000
2026-01-12 21:14:01.222591	82.000
2026-01-12 21:14:01.283038	38.000
2026-01-12 21:14:01.345058	7.000
2026-01-12 21:14:01.420299	2.000
2026-01-12 21:14:01.483000	6.000
2026-01-12 21:14:01.545271	88.000
2026-01-12 21:14:01.618112	95.000
2026-01-12 21:14:01.670600	27.000
2026-01-12 21:14:01.732847	30.000
2026-01-12 21:14:01.805285	4.000
2026-01-12 21:14:01.867813	41.000
2026-01-12 21:14:01.929696	55.000
2026-01-12 21:14:01.991679	27.000
2026-01-12 21:14:02.053834	83.000
2026-01-12 21:14:02.116312	65.000
2026-01-12 21:14:02.178712	32.000
2026-01-12 21:14:02.240498	25.000
2026-01-12 21:14:02.305517	71.000
2026-01-12 21:14:02.367292	38.000
2026-01-12 21:14:02.428866	23.000
2026-01-12 21:14:02.487150	98.000
2026-01-12 21:14:02.548410	98.000
2026-01-12 21:14:02.610642	22.000
2026-01-12 21:14:02.672291	78.000
2026-01-12 21:14:02.734392	63.000
2026-01-12 21:14:02.797707	32.000
2026-01-12 21:14:02.859087	45.000
2026-01-12 21:14:02.927166	18.000
2026-01-12 21:14:02.986559	12.000
2026-01-12 21:14:03.047441	29.000
2026-01-12 21:14:03.109411	88.000
2026-01-12 21:14:03.171262	50.000
2026-01-12 21:14:03.233420	25.000
2026-01-12 21:14:03.305537	74.000
2026-01-12 21:14:03.367807	5.000
2026-01-12 21:14:03.430387	64.000
2026-01-12 21:14:03.492160	78.000
2026-01-12 21:14:03.554628	72.000
2026-01-12 21:14:03.615049	7.000
2026-01-12 21:14:03.677989	26.000
2026-01-12 21:14:03.740611	71.000
2026-01-12 21:14:03.907074	64.000
2026-01-12 21:14:03.926513	63.000
2026-01-12 21:14:03.995067	85.000
2026-01-12 21:14:04.049442	98.000
2026-01-12 21:14:04.118093	22.000
2026-01-12 21:14:04.179455	45.000
2026-01-12 21:14:04.240358	54.000
2026-01-12 21:14:04.299178	70.000
2026-01-12 21:14:04.358903	20.000
2026-01-12 21:14:04.427672	47.000
2026-01-12 21:14:04.488904	81.000
2026-01-12 21:14:04.551784	23.000
2026-01-12 21:14:04.613956	21.000
2026-01-12 21:14:04.676086	80.000
2026-01-12 21:14:04.737214	60.000
2026-01-12 21:14:04.799672	56.000
2026-01-12 21:14:04.861867	12.000
2026-01-12 21:14:04.923804	47.000
2026-01-12 21:14:04.983414	37.000
2026-01-12 21:14:05.046888	61.000
2026-01-12 21:14:05.114015	21.000
2026-01-12 21:14:05.170996	81.000
2026-01-12 21:14:05.233443	44.000
2026-01-12 21:14:05.305445	77.000
2026-01-12 21:14:05.367322	76.000
2026-01-12 21:14:05.429174	83.000
2026-01-12 21:14:05.490149	6.000
2026-01-12 21:14:05.552197	49.000
2026-01-12 21:14:05.613368	35.000
2026-01-12 21:14:05.675600	36.000
2026-01-12 21:14:05.737954	29.000
2026-01-12 21:14:05.800035	25.000
2026-01-12 21:14:05.862680	44.000
2026-01-12 21:14:05.924503	59.000
2026-01-12 21:14:05.987140	13.000
2026-01-12 21:14:06.048455	14.000
2026-01-12 21:14:06.109031	3.000
2026-01-12 21:14:06.173600	79.000
2026-01-12 21:14:06.237418	10.000
2026-01-12 21:14:06.300025	19.000
2026-01-12 21:14:06.360483	69.000
2026-01-12 21:14:06.420522	14.000
2026-01-12 21:14:06.491927	23.000
2026-01-12 21:14:06.552127	32.000
2026-01-12 21:14:06.608683	15.000
2026-01-12 21:14:06.674318	95.000
2026-01-12 21:14:06.737539	79.000
2026-01-12 21:14:06.890430	92.000
2026-01-12 21:14:06.921339	8.000
2026-01-12 21:14:06.985502	54.000
2026-01-12 21:14:07.055647	50.000
2026-01-12 21:14:07.118154	92.000
2026-01-12 21:14:07.170487	68.000
2026-01-12 21:14:07.243387	27.000
2026-01-12 21:14:07.305487	80.000
2026-01-12 21:14:07.365588	79.000
2026-01-12 21:14:07.425927	9.000
2026-01-12 21:14:07.487483	79.000
2026-01-12 21:14:07.548342	2.000
2026-01-12 21:14:07.608119	77.000
2026-01-12 21:14:07.678321	97.000
2026-01-12 21:14:07.745054	29.000
2026-01-12 21:14:07.805677	45.000
2026-01-12 21:14:07.866919	36.000
2026-01-12 21:14:07.927463	70.000
2026-01-12 21:14:07.992429	97.000
2026-01-12 21:14:08.055507	4.000
2026-01-12 21:14:08.117228	45.000
2026-01-12 21:14:08.180460	49.000
2026-01-12 21:14:08.241358	31.000
2026-01-12 21:14:08.303847	32.000
2026-01-12 21:14:08.360923	76.000
2026-01-12 21:14:08.423787	59.000
2026-01-12 21:14:08.486067	58.000
2026-01-12 21:14:08.549138	98.000
2026-01-12 21:14:08.612045	19.000
2026-01-12 21:14:08.673747	36.000
2026-01-12 21:14:08.736513	3.000
2026-01-12 21:14:08.797918	24.000
2026-01-12 21:14:08.859433	30.000
2026-01-12 21:14:08.921573	24.000
2026-01-12 21:14:08.988451	52.000
2026-01-12 21:14:09.054261	88.000
2026-01-12 21:14:09.115523	44.000
2026-01-12 21:14:09.176763	32.000
2026-01-12 21:14:09.238245	57.000
2026-01-12 21:14:09.299709	93.000
2026-01-12 21:14:09.364925	81.000
2026-01-12 21:14:09.426570	19.000
2026-01-12 21:14:09.488066	91.000
2026-01-12 21:14:09.549834	81.000
2026-01-12 21:14:09.612230	14.000
2026-01-12 21:14:09.674459	14.000
2026-01-12 21:14:09.735390	1.000
2026-01-12 21:14:09.887376	29.000
2026-01-12 21:14:09.930590	81.000
2026-01-12 21:14:09.983672	13.000
2026-01-12 21:14:10.055354	68.000
2026-01-12 21:14:10.116498	7.000
2026-01-12 21:14:10.178482	82.000
2026-01-12 21:14:10.240954	17.000
2026-01-12 21:14:10.303492	34.000
2026-01-12 21:14:10.364920	4.000
2026-01-12 21:14:10.427493	24.000
2026-01-12 21:14:10.489271	28.000
2026-01-12 21:14:10.551575	64.000
2026-01-12 21:14:10.614054	45.000
2026-01-12 21:14:10.676152	49.000
2026-01-12 21:14:10.737297	15.000
2026-01-12 21:14:10.798797	30.000
2026-01-12 21:14:10.860370	9.000
2026-01-12 21:14:10.929030	37.000
2026-01-12 21:14:10.993333	6.000
2026-01-12 21:14:11.051861	95.000
2026-01-12 21:14:11.113117	68.000
2026-01-12 21:14:11.173664	1.000
2026-01-12 21:14:11.235784	52.000
2026-01-12 21:14:11.297361	37.000
2026-01-12 21:14:11.365342	43.000
2026-01-12 21:14:11.426987	65.000
2026-01-12 21:14:11.483439	4.000
2026-01-12 21:14:11.552623	46.000
2026-01-12 21:14:11.612913	23.000
2026-01-12 21:14:11.673701	14.000
2026-01-12 21:14:11.740290	35.000
2026-01-12 21:14:11.802200	80.000
2026-01-12 21:14:11.863802	10.000
2026-01-12 21:14:11.926607	83.000
2026-01-12 21:14:11.989399	17.000
2026-01-12 21:14:12.052662	84.000
2026-01-12 21:14:12.113712	44.000
2026-01-12 21:14:12.170518	7.000
2026-01-12 21:14:12.235822	18.000
2026-01-12 21:14:12.298287	4.000
2026-01-12 21:14:12.360422	50.000
2026-01-12 21:14:12.429983	4.000
2026-01-12 21:14:12.489380	1.000
2026-01-12 21:14:12.551566	25.000
2026-01-12 21:14:12.616867	95.000
2026-01-12 21:14:12.679109	97.000
2026-01-12 21:14:12.735380	36.000
2026-01-12 21:14:12.915185	48.000
2026-01-12 21:14:12.927290	71.000
2026-01-12 21:14:12.990292	93.000
2026-01-12 21:14:13.064118	85.000
2026-01-12 21:14:13.126419	7.000
2026-01-12 21:14:13.186456	92.000
2026-01-12 21:14:13.254763	57.000
2026-01-12 21:14:13.315264	66.000
2026-01-12 21:14:13.373939	89.000
2026-01-12 21:14:13.444663	48.000
2026-01-12 21:14:13.505291	55.000
2026-01-12 21:14:13.566158	52.000
2026-01-12 21:14:13.629269	61.000
2026-01-12 21:14:13.689358	82.000
2026-01-12 21:14:13.751500	87.000
2026-01-12 21:14:13.815035	62.000
2026-01-12 21:14:13.875118	69.000
2026-01-12 21:14:13.937005	31.000
2026-01-12 21:14:14.012161	57.000
2026-01-12 21:14:14.071405	34.000
2026-01-12 21:14:14.123630	16.000
2026-01-12 21:14:14.194967	50.000
2026-01-12 21:14:14.256811	72.000
2026-01-12 21:14:14.319506	64.000
2026-01-12 21:14:14.382068	15.000
2026-01-12 21:14:14.443994	49.000
2026-01-12 21:14:14.504999	87.000
2026-01-12 21:14:14.566960	5.000
2026-01-12 21:14:14.629162	97.000
2026-01-12 21:14:14.689383	53.000
2026-01-12 21:14:14.750189	46.000
2026-01-12 21:14:14.821365	17.000
2026-01-12 21:14:14.883488	31.000
2026-01-12 21:14:14.944444	41.000
2026-01-12 21:14:14.999238	85.000
2026-01-12 21:14:15.065944	48.000
2026-01-12 21:14:15.128639	56.000
2026-01-12 21:14:15.192815	56.000
2026-01-12 21:14:15.253508	66.000
2026-01-12 21:14:15.315288	11.000
2026-01-12 21:14:15.375238	76.000
2026-01-12 21:14:15.436256	20.000
2026-01-12 21:14:15.498377	46.000
2026-01-12 21:14:15.570542	90.000
2026-01-12 21:14:15.632378	52.000
2026-01-12 21:14:15.692021	35.000
2026-01-12 21:14:15.756456	30.000
2026-01-12 21:14:15.898808	94.000
2026-01-12 21:14:15.936925	21.000
2026-01-12 21:14:16.012590	33.000
2026-01-12 21:14:16.064186	85.000
2026-01-12 21:14:16.125624	66.000
2026-01-12 21:14:16.188840	11.000
2026-01-12 21:14:16.261342	21.000
2026-01-12 21:14:16.315149	87.000
2026-01-12 21:14:16.382423	71.000
2026-01-12 21:14:16.445101	80.000
2026-01-12 21:14:16.498567	45.000
2026-01-12 21:14:16.565862	46.000
2026-01-12 21:14:16.632314	15.000
2026-01-12 21:14:16.692956	1.000
2026-01-12 21:14:16.758354	51.000
2026-01-12 21:14:16.825031	55.000
2026-01-12 21:14:16.876913	47.000
2026-01-12 21:14:16.938235	28.000
2026-01-12 21:14:17.011939	4.000
2026-01-12 21:14:17.063134	3.000
2026-01-12 21:14:17.124392	71.000
2026-01-12 21:14:17.186053	65.000
2026-01-12 21:14:17.257985	22.000
2026-01-12 21:14:17.311537	91.000
2026-01-12 21:14:17.382905	78.000
2026-01-12 21:14:17.444311	25.000
2026-01-12 21:14:17.501011	6.000
2026-01-12 21:14:17.565618	46.000
2026-01-12 21:14:17.627385	45.000
2026-01-12 21:14:17.689832	56.000
2026-01-12 21:14:17.752406	48.000
2026-01-12 21:14:17.814158	7.000
2026-01-12 21:14:17.881904	94.000
2026-01-12 21:14:17.938719	85.000
2026-01-12 21:14:17.998962	83.000
2026-01-12 21:14:18.062476	68.000
2026-01-12 21:14:18.133562	47.000
2026-01-12 21:14:18.189811	97.000
2026-01-12 21:14:18.249989	59.000
2026-01-12 21:14:18.317152	59.000
2026-01-12 21:14:18.377730	76.000
2026-01-12 21:14:18.438692	61.000
2026-01-12 21:14:18.501103	44.000
2026-01-12 21:14:18.563898	36.000
2026-01-12 21:14:18.626452	90.000
2026-01-12 21:14:18.688405	43.000
2026-01-12 21:14:18.750520	83.000
2026-01-12 21:14:18.831898	64.000
2026-01-12 21:14:18.875192	38.000
2026-01-12 21:14:18.936051	10.000
2026-01-12 21:14:19.014257	29.000
2026-01-12 21:14:19.238106	66.000
